"Name","success_rate","Hostname","State","n_success","Created","n_rollouts","test_epoch_loss","Runtime","action_dim","action_horizon","actor.action_horizon","actor.beta_schedule","actor.clip_sample","actor.diffusion_model.diffusion_step_embed_dim","actor.diffusion_model.down_dims","actor.diffusion_model.flatten_obs","actor.diffusion_model.kernel_size","actor.diffusion_model.n_groups","actor.diffusion_model.name","actor.first_action_index","actor.inference_steps","actor.loss_fn","actor.name","actor.num_diffusion_iters","actor.obs_horizon","actor.pred_horizon","actor.prediction_type","actor.projection_dim","control.act_rot_repr","control.control_mode","currently_evaluating","data.action_horizon","data.augment_image","data.data_subset","data.dataloader_workers","data.demo_outcome","data.demo_source","data.environment","data.furniture","data.normalization","data.obs_horizon","data.pad_after","data.pred_horizon","data.randomness","data.test_split","data_path","demo_outcome","demo_source","discount","dryrun","early_stopper.patience","early_stopper.smooth_factor","environment","furniture","lr_scheduler.name","lr_scheduler.warmup_steps","multitask.multitask","n_episodes","n_samples","obs_horizon","observation_type","pred_horizon","randomness","regularization.feature_dropout","regularization.feature_layernorm","regularization.feature_noise","regularization.state_noise","regularization.weight_decay","robot_state_dim","rollout.rollouts","timestep_obs_dim","training.actor_lr","training.batch_size","training.checkpoint_model","training.clip_grad_norm","training.clip_sample","training.encoder_lr","training.gpu_id","training.mixed_precision","training.model_save_dir","training.num_epochs","training.start_epoch","training.steps_per_epoch","vision_encoder.backbone","vision_encoder.freeze","vision_encoder.model","vision_encoder.pretrained","vision_encoder.use_groupnorm","wandb.mode","wandb.project","average_return","average_reward","batch_loss","early_stopper/best_loss","early_stopper/counter","early_stopper/ema_loss","epoch","epoch_loss","lr","num_episodes_test","num_episodes_train","num_samples_test","num_samples_train","total_return","total_reward"
"cool-sea-35","0.59","holygpu8a22403.rc.fas.harvard.edu","finished","59","2024-02-29T14:47:44.000Z","100","0.006172005009527008","16422","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","25","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","50","27296","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.34718814157672656","0.59","0.003948662430047989","0.0057754276122041","4","0.005892513351856714","125","0.0037816994864260777","0.00007740379366195367","2","47","1365","25931","34.718814157672654","59"
"sandy-feather-7","0.51","holygpu8a22604.rc.fas.harvard.edu","finished","51","2024-02-28T06:29:16.000Z","100","0.00528883949543039","24893","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","25","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","50","27296","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.2910208905450869","0.51","0.0019101791549474","0.004786799724769672","4","0.004849109050612416","166","0.0027849897426494865","0.00006271091670967436","2","47","1365","25931","29.102089054508692","51"
"clean-sponge-36","0.73","holygpu8a22301.rc.fas.harvard.edu","finished","73","2024-02-29T14:47:57.000Z","100","0.004514715845950625","35959","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","50","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","100","54011","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.42212867652755326","0.73","0.002477264730259776","0.00422771853602856","4","0.004350138645489055","210","0.0026727342393132857","0.000045525040746777794","5","95","2701","51310","42.21286765275533","73"
"efficient-bird-55","0.74","holygpu8a22506.rc.fas.harvard.edu","finished","37","2024-03-02T17:59:39.000Z","50","0.004511497893624685","34840","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","50","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","100","54011","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.4256800610741907","0.74","0.0030854674987494946","0.004666991920214721","4","0.004685158803732137","199","0.0028453613547026178","0.00004985227642242308","5","95","2701","51310","21.284003053709537","37"
"fearless-plant-8","0.71","holygpu8a22405.rc.fas.harvard.edu","finished","71","2024-02-28T06:29:34.000Z","100","0.004140309290960431","51866","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","50","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","100","54011","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.4161474365392504","0.71","0.001763231004588306","0.0041071686286656035","4","0.004138289393341684","236","0.002141195677977521","0.000035488711224260566","5","95","2701","51310","41.61474365392504","71"
"rosy-aardvark-16","0.75","holygpu8a22505.rc.fas.harvard.edu","finished","30","2024-02-28T08:43:10.000Z","40","0.003262234745885838","47282","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","true","8","true","50","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","100","54011","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.4183170156456001","0.75","0.001760304789058864","0.003410565378864471","4","0.0034160710743102816","259","0.0017154536939051467","0.000027103264274923174","5","95","2701","51310","16.732680625824003","30"
"super-sun-50","0.62","holygpu8a22403.rc.fas.harvard.edu","finished","31","2024-03-02T17:57:36.000Z","50","0.004373301794244485","33116","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","50","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","100","54011","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.35770052240890793","0.62","0.0026086398866027594","0.004852492822799153","4","0.004906741601867998","179","0.0033533784979954363","0.000057700112111952","5","95","2701","51310","17.885026120445396","31"
"dark-pine-37","0.68","holygpu8a22403.rc.fas.harvard.edu","finished","68","2024-02-29T14:47:58.000Z","100","0.0037886735406659896","72102","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","150","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","200","106538","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.3916151397881875","0.68","0.003356770845130086","0.003836685194105725","4","0.003873450888831877","286","0.002229692257242277","0.000018235156479177374","10","190","5327","101211","39.16151397881875","68"
"good-fog-40","0.71","holygpu8a22601.rc.fas.harvard.edu","finished","71","2024-02-29T14:48:17.000Z","100","0.003582983288825268","79436","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","150","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","200","106538","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.4157688033371808","0.71","0.0017354339361190796","0.0036612568297354257","4","0.0036679467102270274","315","0.0017956181410409043","0.000010314853425774257","10","190","5327","101211","41.57688033371808","71"
"glowing-dew-9","0.69","holygpu8a22101.rc.fas.harvard.edu","finished","69","2024-02-28T07:02:17.000Z","100","0.00608303677290678","65803","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","150","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","200","106538","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.39633471174539936","0.69","0.004539883229881525","0.006271688388461047","4","0.0062911682226252305","182","0.0047997219458920885","0.00005653037792221323","10","190","5327","101211","39.633471174539935","69"
"floral-fire-53","0.7","holygpu8a22402.rc.fas.harvard.edu","finished","35","2024-03-02T17:58:23.000Z","50","0.003529003965446637","109795","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","150","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","200","106538","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.3960805554674918","0.7","0.0016798576107248664","0.003758705715829757","4","0.003763430160526751","305","0.0018857424704765435","0.000012831777782794934","10","190","5327","101211","19.804027773374592","35"
"revived-breeze-57","0.7333333333333333","holygpu8a22506.rc.fas.harvard.edu","finished","44","2024-03-02T18:01:29.000Z","60","0.00399492084536524","81419","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","150","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","200","106538","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.4283706327766041","0.7333333333333333","0.0017049837624654174","0.004226000224146515","4","0.004229472589083727","266","0.00257697780005401","0.000024687930662807303","10","190","5327","101211","25.702237966596247","44"
"royal-sunset-58","0.8166666666666667","holygpu8a22406.rc.fas.harvard.edu","finished","49","2024-03-02T18:03:45.000Z","60","0.004082909725125759","117143","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","250","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","300","158168","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.4620117479603227","0.8166666666666667","0.00248943199403584","0.004080741833033905","4","0.004097299042037594","311","0.002712502105277963","0.000011292919468045877","15","285","7909","150259","27.72070487761936","49"
"eager-lion-59","0.7166666666666667","holygpu8a22501.rc.fas.harvard.edu","finished","43","2024-03-02T18:04:02.000Z","60","0.0041485335752968824","92535","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","250","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","300","158168","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.4110692754684695","0.7166666666666667","0.0025065583176910877","0.00407081050083632","4","0.004085644713138792","336","0.002330104301654501","0.000005847484220268401","15","285","7909","150259","24.66415652810817","43"
"vibrant-cosmos-41","0.81","holygpu8a22301.rc.fas.harvard.edu","finished","81","2024-02-29T14:48:23.000Z","100","0.004949600355198177","93505","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","450","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","500","263393","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.4647620145020912","0.81","0.00303246988914907","0.004919932989855383","4","0.004930123103541885","356","0.003699029100534972","0.0000027125049550261294","25","475","13170","250223","46.47620145020912","81"
"rose-waterfall-2","0.79","holygpu8a22503.rc.fas.harvard.edu","finished","79","2024-02-28T06:10:52.000Z","100","0.004887420912452329","93821","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","450","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","500","263393","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.45708142586484257","0.79","0.003221182618290186","0.004889536745670095","4","0.004906557146390595","370","0.003611253450799268","0.0000012116926516554162","25","475","13170","250223","45.70814258648426","79"
"unique-meadow-56","0.7","holygpu8a22402.rc.fas.harvard.edu","finished","35","2024-03-02T18:00:36.000Z","50","0.004817993062225958","129728","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","450","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","500","263393","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.40074455181699503","0.7","0.0041985721327364445","0.0047342981139178305","4","0.004753568064269967","367","0.0035097916063386945","0.000001483890361104906","25","475","13170","250223","20.037227590849753","35"
"solar-morning-60","0.75","holygpu8a22406.rc.fas.harvard.edu","finished","45","2024-03-02T18:05:08.000Z","60","0.00476063751669314","139136","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","450","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","500","263393","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.4327772026590068","0.75","0.0034749878104776144","0.004770749289622468","4","0.004788990251853177","385","0.003536013007396832","2.6202659858164394e-7","25","475","13170","250223","25.96663215954041","45"
"wobbly-puddle-42","0.84","holygpu8a22103.rc.fas.harvard.edu","finished","42","2024-03-01T18:57:29.000Z","50","0.005057812757933369","102480","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","450","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","500","263393","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.4873427857184673","0.84","0.0032907500863075256","0.004932846148309024","4","0.004969139315031495","350","0.003738819124409929","0.0000035329604663389583","25","475","13170","250223","24.367139285923365","42"
"zesty-surf-1","0.76","holygpu8a22605.rc.fas.harvard.edu","finished","76","2024-02-28T06:10:51.000Z","100","0.005055595466938729","112802","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","450","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","500","263393","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.43650482579877287","0.76","0.004047522787004709","0.004850916744521794","4","0.004878001222557065","379","0.003657464615534991","5.591578614137838e-7","25","475","13170","250223","43.65048257987728","76"
"hardy-snow-71","0.7166666666666667","holygpu8a22601.rc.fas.harvard.edu","finished","43","2024-03-04T16:14:39.000Z","60","0.0069933175375419005","136159","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","950","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","1000","537578","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.40417851038365576","0.7166666666666667","0.006719668861478567","0.006981810110278686","4","0.006984827177647403","349","0.006392213463550433","0.000003679849210018777","50","950","26879","510699","24.250710623019344","43"
"twilight-pyramid-69","0.7333333333333333","holygpu8a22404.rc.fas.harvard.edu","finished","44","2024-03-04T16:14:33.000Z","60","0.007252283953130245","94052","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","950","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","1000","537578","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.40697847000784265","0.7333333333333333","0.006931227631866932","0.007148585149025921","4","0.007159404575174493","323","0.006495401606662199","0.000008477884571661449","50","950","26879","510699","24.41870820047056","44"
"hearty-elevator-68","0.7333333333333333","holygpu8a22505.rc.fas.harvard.edu","finished","44","2024-03-04T16:14:32.000Z","60","0.006748819803552968","97644","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","950","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","1000","537578","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.41622399922307746","0.7333333333333333","0.006007674150168896","0.0069105177816825725","4","0.00691363980071113","344","0.006232675773790106","0.0000044572321430244315","50","950","26879","510699","24.97343995338465","44"
"rare-terrain-67","0.8","holygpu8a22501.rc.fas.harvard.edu","finished","48","2024-03-04T16:14:31.000Z","60","0.0066183085908137615","96558","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","950","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","1000","537578","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.4548005861940618","0.8","0.006950505077838898","0.0068636151125213716","4","0.006866047561137378","350","0.006212531545315869","0.0000035329604663389583","50","950","26879","510699","27.288035171643703","48"
"earnest-wind-70","0.7166666666666667","holygpu8a22602.rc.fas.harvard.edu","finished","43","2024-03-04T16:14:33.000Z","60","0.006736517677615796","102965","10","8","8","squaredcos_cap_v2","true","256","[256,512,1024]","true","5","8","unet","0","16","MSELoss","diffusion","100","1","32","epsilon","128","rot_6d","pos","false","8","true","950","16","success","[""teleop"",""rollout""]","sim","one_leg","min_max","1","true","32","low","0.05","[""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/teleop/low/success.zarr"",""/n/holyscratch01/parkes_lab/Users/lankile/furniture-data/processed/sim/one_leg/rollout/low/success.zarr""]","success","[""teleop"",""rollout""]","0.999","false","5","0.9","sim","one_leg","cosine","500","false","1000","537578","1","image","32","low","false","false","false","false","0.000001","16","false","272","0.0001","256","true","false","true","0.0001","0","false","models","400","0","400","resnet18","false","resnet18","true","true","online","one_leg-data-scaling-1","0.4130856359367868","0.7166666666666667","0.005415596999228001","0.006804319416527854","4","0.0068043296636430255","353","0.006153330880333669","0.0000031096356374430256","50","950","26879","510699","24.78513815620721","43"